-5.208012906628042060e+01 -5.181243365345059715e+01
9.670587345025813875e+01 -1.927897495303704432e+02
-9.985232528413186515e+01 9.880492459055130894e+01
9.373234371283558630e+01 -8.729134144243475646e+01
1.311441191590301401e+02 -1.826286836439818444e+02
1.090236497476985278e+02 -1.071154372683758993e+01
-6.789236503497397734e+01 7.366821252669177511e+01
-2.210213811735306422e+01 -3.581916477337529159e+01
1.108483659175713569e+02 -9.564564856022744266e+01
1.540006697885592644e+02 -1.211666422037455391e+02
7.564534775062492145e+01 -1.775324774993867152e+02
-7.211633575188585610e+01 6.042504654120091345e+01
-9.896589620876351034e+01 -1.096182572350286932e+02
-9.428171452146763443e+01 1.017878914071090435e+02
-1.424857749245537093e+02 -1.240099317077844319e+02
1.045627801964973855e+02 -8.278138635327330519e+01
-8.105057259553763060e+01 6.051480805052074174e+01
2.239111872016414395e+01 -3.790000461893163219e+01
4.878146065011227961e+01 -1.490197886760809354e+02
1.074279928462804037e+02 3.533900072786155988e+01
-1.563560829567236965e+01 -3.964046256448375516e+01
1.698458221948072833e+01 -1.028831128477003176e+01
6.881993127526999388e+01 -1.849867851014383291e+02
-1.958254018004686259e+01 1.552495522938289696e+01
1.535590199371569042e+00 -1.118900790916381141e+02
-2.948615095029012423e+01 -1.666925534428966671e+01
-3.851707285409403880e+01 -5.291018404247023454e+01
-7.604827706790626962e+01 6.920906997355587009e-01
1.309054002814477826e+02 -1.246595186190449311e+02
8.411165872808317090e+01 6.709585438238724464e+01
1.204757220542523442e+02 -1.545888920842747609e+02
-7.677719219602130352e+01 -2.383815236585223829e+01
-7.585844818216726537e+01 -1.067538993410159236e+02
8.520019187322958487e+01 7.443272115209401818e+01
-2.684062414426620080e+00 -1.185809683546331996e+02
-7.600292395514441068e+01 -3.751360452890850183e+00
7.791691427079638288e+01 -7.921132328464457828e+01
3.255512432027401815e+01 -1.654620483705109564e+02
-3.449442306666074387e+01 4.672874012877826999e+01
7.091174251277237772e+01 8.902139916317423740e+01
7.864534154057633941e+01 -8.459525888406957961e+01
2.547764316380477112e+01 -9.470629248022694924e+01
-7.482200054105115328e+01 9.277735459734748247e+01
-1.175034283518706957e+01 -1.401771452179812059e+02
-6.115443183988452347e+01 9.632642565341893715e+01
3.520557743846609355e+01 -1.219241854063896255e+02
5.540502655576679558e+01 3.876684916879901266e+01
1.002812242781158147e+01 -4.286260010691017897e+01
4.371905438124866805e+01 -1.262106090565734604e+02
-6.741859774588846221e+00 1.871498770115692878e+00
1.253671846939255943e+02 -4.586718517286413999e+01
-3.532582578575400589e+01 1.984129866182277624e+01
-7.002598129693089390e+01 4.020347770249784958e+01
-7.787499480330788515e+01 1.045689710610255361e+02
7.893776269995049688e+01 -1.600644520400514921e+02
-1.097007334400751688e+01 -1.390476356377525065e+02
5.306953585961110775e+01 -1.701656231552361760e+02
7.700515647774295758e+00 -6.936884616663522252e+01
1.396158921933341048e+02 -1.819225066616385220e+02
8.657333586455166596e+00 -5.390381416382214752e+01
1.086047598197265529e+02 -6.587851793838296999e+00
-4.385792854242470185e+01 -1.003143010111535887e+02
1.589741758640874423e+02 -1.294671961785531380e+02
-7.508366444691274921e+01 -9.641941506782349336e+01
-7.851099193941482213e+01 4.130501167795131323e+00
-8.200864776838292869e+01 3.851060075347891143e+01
2.269020264703249268e+01 -7.102595533770360703e+01
8.469840450322050174e+01 -1.330554936447091734e+02
7.252104611187064620e+01 -9.390140538856644525e+01
-8.927223196063597754e+01 -3.361993587407525297e+01
6.773068634327324844e+01 -1.205924480481354806e+02
5.456364909847928857e+01 -4.704959436301359688e+01
-6.407800228734845405e+01 -2.121820693487561016e+01
1.231412057662441271e+02 -1.333887691376523605e+02
2.743510417790417932e+00 -9.737661743912242684e+01
3.397170985539679577e+01 -1.455089268203653319e+02
2.697426898945525409e+01 -1.296921063790406663e+02
-1.128186488301958121e+02 -1.118052130839731433e+02
1.165234905423250211e+02 -1.353462325655119969e+02
-4.165072234777790072e+01 -5.002859965702947420e+01
1.443084940480563318e+02 -1.973957415090410450e+02
-1.383368261071122163e+02 -1.153192918030077294e+02
-1.268600227952879322e+01 -6.526587384758730082e+01
6.437110916237452329e+01 -9.705604989933497961e+01
7.919504854203933064e+01 -1.246914838392824265e+02
3.996101316271941073e+01 -4.629877120748412267e+01
7.722657859065151342e+01 -1.769415968605228784e+02
4.656807195677944833e+01 3.266505800979416563e+00
7.117237576682072131e+01 6.676904105529825983e+01
-8.068381728803106512e+01 -2.546667886733928299e+01
7.512637525566560726e+00 -1.513783507545946918e+02
1.518034194128659919e+01 -9.297862900161702271e+01
8.560648743940714667e+01 -1.790576514811444326e+02
2.331386922306671750e+01 -1.478172516528946119e+02
-9.870731288048297358e+01 -4.649515987325588640e+01
1.514679799335911525e+02 -1.940271118928606029e+02
-2.880844167725729221e+01 -1.143573994624293277e+01
3.939091839188725430e+01 -7.757989986459416798e+01
-1.000255954450742024e+01 -5.946965905054892687e+01
-2.179842849424505857e+01 -1.001482743838359681e+02
-1.741554263730756702e+01 -7.080531791608981962e+01
6.890531095637555836e+01 -5.024522874205504763e+01
8.062106914338204433e+01 -1.708398963354289606e+02
8.926991023461482655e+01 -1.738203785634714222e+02
4.812361267313701774e+01 -1.627293509859970868e+02
-2.284650120756083425e+00 -3.033158017405156670e+01
1.316614990821474862e+02 -1.435269108151673549e+02
9.438346805478698798e+01 -9.000545234847263032e+01
1.668713222048206148e+02 -1.731176677076711314e+02
8.227224958861728510e+01 -8.974918212049317390e+00
5.320834387598804938e+01 -1.516756652210443121e+02
-1.483965141011524338e+02 -1.240578993460416939e+02
6.335764878099780617e+01 -7.071014021867171095e+01
-9.005065871086499385e+01 1.030074260646316588e+02
-6.805428281691405346e+01 8.943297922219517204e+01
1.866565300121064297e+01 -9.207906823237594551e+01
7.155416896910401192e+01 -1.323515036051207403e+02
-6.364953294624143609e+01 5.626930231742159094e+01
6.012975975212884805e+01 6.021226351914953057e+01
1.054657301096016795e+02 -1.724245416563698825e+02
9.366464057246048469e+01 -1.869096186772104318e+02
-8.574259493630485451e+01 -3.155637383427162490e+01
-2.947267349333273501e+01 4.617112340865782016e+01
